,ID,NAZWASEKCJI,WARTOSC,DATA_WPLYWU,WI_KONKURS_ID,TYTUL,SLOWA_KLUCZE,WI_STATUSWNIOSKU_KOD
0,3356,opisProjektuZnaczenieProjektu,"<p style=""font-family: Arial;""><font size=""2"">Choroba przyzębia w aspekcie ostatnich badań stwierdzających jej powiązanie z chorobami układu sercowo-naczyniowego i zwiększonym ryzykiem porodu przedwczesnego wypełniają dokładnie definicję choroby społecznej:</font></p>
<p style=""margin: 0cm 0cm 0pt; font-family: Arial;"" class=""MsoNormal""><font size=""2"">&quot;Choroba często o charakterze przewlekłym, występująca masowo i związana z warunkami życia oraz poziomem i dostępnością opieki zdrowotnej, obniżająca potencjał biologiczny społeczeństwa i wpływająca na stan ekonomiczny państwa (absencje chorobowe, inwalidztwo)&quot; (za Z.Jańczuk, A.Ciągło &quot;Podstawy epidemiologii narządu żucia&quot;)</font></p>
<p style=""margin: 0cm 0cm 0pt; font-family: Arial;"" class=""MsoNormal""><font size=""2""></font></p>
<p style=""margin: 0cm 0cm 0pt; font-family: Arial;"" class=""MsoNormal""><font size=""2"">Według ostanich wyników badań epidemiologicznych przeprowadzonych w Polsce (1995, ibidem) zdrowe przyzębie ma jedynie 6,3% osób w wieku 35-44 lat, przy czym 32,4% wymaga leczenia periodontologicznego, w tym 5% - leczenia specjalistycznego (zabiegi chirurgiczne).  </font></p>
<p style=""margin: 0cm 0cm 0pt; font-family: Arial;"" class=""MsoNormal""><font size=""2""></font></p>
<p style=""margin: 0cm 0cm 0pt; font-family: Arial;"" class=""MsoNormal""><font size=""2"">Podobnie jak w innych specjalnościach, także i w periodontologii profilaktyka I-rzędowa pozwala na znaczną redukcję kosztów leczenia w skali społeczeństwa. Znajomość genotypu przyniosłaby wiedzę o potencjalnie większym ryzyku zachorowania, możliwym cięższym przebiegu choroby lub gorszym gojeniu na długo przed wystąpieniem pierwszych objawów. Racjonalne zaszeregowanie pacjentów do konkretnych grup dyspanseryjnych umożliwiałoby wypracowanie skuteczniejszych programów profilaktycznych, skupiających uwagę periodontologów na populacji &quot;wysokiego ryzyka&quot;, przy przekazaniu pozostałych pacjentów stomatologom ogólnym do stnadartowej profilaktyki dentystycznej. Jednocześnie przy znajomości genotypu możliwe byłoby indywidualne dopracowanie optymalnego planu leczenia z uwzględnieniem pomocy innych dyscyplin stomatologicznych (m.in. ortodoncja, implantologia, protetyka).</font></p>
<p style=""margin: 0cm 0cm 0pt; font-family: Arial;"" class=""MsoNormal""><font size=""2""></font></p>
<p style=""margin: 0cm 0cm 0pt; font-family: Arial;"" class=""MsoNormal""><font size=""2"">Skład płytki bakteryjnej kieszonki przyzębnej jest niezwykle złożony. Tworzy on strukturę tzw. biofilmu, ekosystemu, gdzie wypracowane są kompleksowe systemy odżywcze i zależności międzygatunkowe.</font></p>
<p style=""margin: 0cm 0cm 0pt; font-family: Arial;"" class=""MsoNormal""><font size=""2"">Najkorzystniejsze terapeutycznie jest usunięcie całej płytki, jednakże już w kilka minut od oczyszczenia dochodzi do ponownego zasiedlania przez gatunki pionierskie. Wobec tego dąży się bądź do uniemożliwienia kolonizacji bakteriom uważanym za szczególnie szkodliwe (guided bacterial recolonization), lub do wybiórczej eliminacji patogenów szkodliwych. Badania przeprowadzane obecnie na całym świecie przynoszą coraz nowsze techniki eliminacji. Naukowcy amerykańscy pracują nad szczepionką przeciwko <em>P.gingivalis.</em> Osiągnięcia polskich naukowców (zespół prof. Andrzeja Górskiego) czynią zastosowanie bakteriofagów w leczeniu przyzębia technicznie możliwym. Pierwszym etapem jest jednak wyizolowanie patogenów szkodliwych. Wiadomo że za niszczenie tkanek przyzębia w mechanizmie bezpośrednim lub pośrednim odpowiadają Gram-ujemne pałeczki beztlenowe. Prof. Socransky z Uniwersytetu Harwarda stworzył hipotezę tzw. &quot;kompleksu czerwonego&quot; (zespołu 3 patogenów bakteryjnych) i wykazał jego związek z polimorfizmem IL-1. Powstaje pytanie, czy kompleks czerwony można również powiązać z innymi genami mającymi wpływ lub potencjalny wpływ na chorobę przyzębia.</font></p>
<p style=""margin: 0cm 0cm 0pt; font-family: Arial;"" class=""MsoNormal""><font size=""2""></fon...",07/01/29,23,Wpływ genotypu i składu bakteryjnego kieszonki na stan kliniczny przyzębia,"genetyka, bakterie, choroba przyzębia",173
1,3841,opisProjektuZnaczenieProjektu,"<p dir=""ltr"" style=""MARGIN-RIGHT: 0px"" align=""justify"">Kobiety w Polsce i wielu innych krajach europejskich stanowią grupę ryzyka zagrożoną niedoborami wapnia i osteoporozą. Nieodpowiednie spożycie wapnia wynika gł&oacute;wnie z niskiego spożycia produkt&oacute;w mlecznych, kt&oacute;re dostarczają od 60% do 80% jego całkowitej ilości w racjach pokarmowych. Odpowiednie spożycie wapnia jest zaliczane do czynnik&oacute;w żywieniowych poprawiających gęstość mineralną tkanki kostnej i zmniejszających ryzyko osteoporozy (Lorenc, Kaczmarewicz 2006; NIH 2001; Sawicki i in. 1997; WHO 1994). Ostatnie badania wskazują na istotną rolę struktrury spożycia produkt&oacute;w mlecznych, kt&oacute;ra niezależnie od łącznego spożycia wapnia może wpływać na status tkanki kostnej (Wądołowska i in. 2005). Zapobieganie osteoporozie stanowi wyzwanie dla wsp&oacute;łczesnej nauki polskiej i światowej. W wymiarze osobniczym osteoporoza może wpływać na komfort życia ludzi, a nawet szanse przeżycia, ponieważ wiele złamań szyjki kości udowej kończy się śmiercią pacjenta z powodu powikłań. Odrębnym zagadnieniem jest wymiar og&oacute;lnospołeczny osteoporozy, decydujący m.in. o kosztach ekonomicznych, obejmujących absencję chorobową, leczenie, hospitalizację i inwalidztwo. Powyższe przesłanki przemawiają za celowością prowadzenia badań zmierzających do lepszego poznania uwarunkowań osteoporozy, zar&oacute;wno żywieniowych, jak i pozażywieniowych, a następnie opracowania skutecznych kryteri&oacute;w szacowania jej ryzyka i zasad postępowania profilaktycznego. Stopniowe wydłużanie życia Polak&oacute;w i starzenie społeczeństwa sprzyjają ujawnianiu się przewlekłych problem&oacute;w zdrowotnych uwarunkowanych dietą, dlatego każde działanie zapobiegawcze jest niezwykle cenne i pożądane. </p>
<p align=""justify"">Spożycie żywności przez ludzi jest najsilniej uwarunkowane wpływami środowiskowymi. W badaniach z udziałem bliźniąt stwierdzono, że czynniki środowiskowe wyjaśniały aż 60-85% zmienności w spożyciu żywności (Van den Bree i in. 1999). Środowisko rodzinne oddziaływuje na spożycie żywności przez członk&oacute;w rodziny w spos&oacute;b szczeg&oacute;lny (Feunekes i in. 1998; Jeżewska-Zychowicz 2004; Neumark-Sztainer i in. 2003; Story i in.&nbsp;2002). Względy organizacyjne obejmujące wsp&oacute;lne zaopatrywanie się w żywność, przygotowywanie posiłk&oacute;w i ich spożywanie sprzyjają spożywaniu podobnej żywności. Przyzwyczajenia nabyte w dzieciństwie i młodości stanowią niezależny czynnik wpływający na spożycie żywności przez ludzi w p&oacute;źniejszych okresach życia i istotnie określający ich stan zdrowia w dorosłości i wieku podeszłym. Z tego powodu uzasadnione jest zainteresowanie rodzinnymi uwarunkowaniami spożycia żywności przez osoby spokrewnione i mieszkające we wsp&oacute;lnym gospodarstwie domowym. Wypływa ono z przekonania i dobrze udokumentowanych badań, że matka odgrywa istotną rolę w kształtowaniu zachowań żywieniowych dzieci, a przekazywanie nawyk&oacute;w żywieniowych z matki na c&oacute;rkę może warunkować postawy prozdrowotne dziewcząt i określać pokoleniowe wpływy na zdrowie ludzi (Feunekes i in. 1998; Fisher i in. 2004; Mosca i in. 2006; Neumark-Sztainer i in. 2003; Story i in. 2002). </p>
<p align=""justify"">Podobieństwa i r&oacute;żnice w spożyciu żywności przez członk&oacute;w rodziny są tematem względnie często podejmowanym w badaniach naukowych. Jednak wiele obszar&oacute;w tego zagadnienia nadal wymaga głębszych badań. Nie zostało wyjaśnione: (i) jaki jest zakres podobieństwa w spożyciu produkt&oacute;w mlecznych przez matki i ich c&oacute;rki, (ii) w jakim stopniu dotyczy ono grup asortymentowych produkt&oacute;w mlecznych, (iii) czy i w jaki spos&oacute;b podobne spożycie produkt&oacute;w mlecznych jest związane ze stanem odżywienia matek i c&oacute;rek, ich aktywnością fizyczną, statusem tkanki kostnej i ryzykiem osteoporozy? Planowane badania zmierzają do uzyskania odpowiedzi na postawione pytania i określenia rodzinnych żywieni...",07/01/25,23,Badanie wzorów spożycia produktów mlecznych przez matki i ich córki w relacji do statusu tkanki kostnej i zagrożenia kobiet niedoborami wapnia i osteoporozą. Projekt MODAF,"aktywność fizyczna, córki, matki, osteoporoza, produkty mleczne, spożycie, stan odżywienia, status tkanki kostnej, środowisko rodzinne, wapń, wzory spożycia",183
2,4203,opisProjektuZnaczenieProjektu,"<p align=""justify"">Reasumując, wykonanie hodowli neuron&oacute;w przywsp&oacute;łczulnych umożliwia <strong><u>stworzenie modelu doświadczalnego</u></strong>, w kt&oacute;rym precyzyjnie zostaną odtworzone wszystkie reakcje neuron&oacute;w jakie zachodzą w trakcie ich adaptacji do nowego środowiska. Dlatego też spodziewane wyniki badań stanowić będą podstawę do dalszych badań określających wpływ egzogennych związk&oacute;w chemicznych (gł&oacute;wnie neuropeptyd&oacute;w) na przeżywalność neuron&oacute;w, a tym samym umożliwią poszukiwania nowych, możliwych do <strong><u>zastosowania klinicznego, substancji o charakterze neuroprotekcyjnym</u></strong>. </p>",07/01/25,23,Wpływ hodowli in vitro na kodowanie chemiczne przywspółczulnych neuronów zwoju skrzydłowo-podniebiennego owcy,"plastyczność neuronów, hodowle neuronalne, immunocytochemia, kodowanie chemiczne, zwój skrzydłowo-podniebienny, owca",173
3,4335,opisProjektuZnaczenieProjektu,"<p class=""MsoNormal"" style=""text-align: justify;""><span style="""">Aerozol atmosferyczny jest jednym z mniej poznanych czynnik&oacute;w modyfikujących klimat ziemski oraz wpływa na zdrowie człowieka. Aerozol oddziałując z promieniowaniem słonecznym i biorąc aktywną rolę w formowaniu się chmur odgrywa istotną rolę w bilansie energetycznym Ziemi. Ograniczając dopływ promieniowania słonecznego do powierzchni Ziemi wpływa pośrednio na wegetację roślin, ilość mutacji DNA oraz starzenie się tkanek i materiał&oacute;w. Poza tym zapylenie wpływa bezpośrednio na zdrowie człowieka powodując choroby układu oddechowego.<o:p></o:p></span></p>
<p class=""MsoNormal"" style=""text-align: justify;""><span style="""">Aerozol nie jest regularnie monitorowany w Polsce mimo dużego znaczenia dla środowiska naturalnego i zdrowia człowieka. Poza kampaniami pomiarowymi trwającymi zwykle kilka tygodni prowadzone są jedynie regularne pomiary pyłu zawieszonego PM&nbsp;10 oraz PM&nbsp;2,5, kt&oacute;re ograniczają się wyłącznie do miast. Z tego powodu w studiach nad zmianami klimatu, dopływu promieniowania słonecznego do powierzchni Ziemi jak r&oacute;wnież w studiach nad zawartością ozonu atmosferycznego używa się zwykle danych klimatologicznych charakteryzujących dany typ aerozolu (np. miejski lub kontynentalny) lub danych dla najbliższej stacji pomiarowej. Stacje pomiarowe nie są regularnie rozmieszczone, a najbliżej do Warszawy położnymi stacjami, kt&oacute;re prowadzą regularne pomiary właściwości optycznych aerozolu są: Belesk (50 km), Mińsk (450 km) oraz Lipsk (620 km). <o:p></o:p></span></p>
<p class=""MsoNormal"" style=""text-align: justify;""><span style="""">Dane klimatyczne dla aerozolu miejskiego nie charakteryzują dokładnie właściwości aerozolu w okolicach Warszawy ponieważ nie uwzględniają lokalnej specyfiki, np. topografii, warunk&oacute;w meteorologicznych i rozmieszczenia źr&oacute;deł zanieczyszczeń. Natomiast właściwości aerozolu zmierzone w Belsku (charakterystyczne dla aerozolu kontynentalnego, rolniczego) r&oacute;wnież mogą nie dopowiadać aerozolowi miejskiemu. Ponadto dostępne dane satelitarne mogą być obarczone błędami w przypadku aerozolu miejskiego. Jest to spowodowane użyciem modeli aerozolu, kt&oacute;re nie opisują dokładnie jego właściwości nad dużymi europejskimi aglomeracjami. Rozbieżność między danymi z naziemnej sieci pomiarowej oraz danymi satelitarnymi, a właściwościami aerozolu dla danego miasta jest spowodowana zawartością aerozolu silnie absorbującego światło. Ilość tego rodzaju aerozolu i spos&oacute;b jego rozprzestrzeniania na tereny podmiejskie jest zdeterminowany przez rozmieszczenie źr&oacute;deł zanieczyszczeń, topografię terenu charakterystyczną dla danej aglomeracji i warunki meteorologiczne.<o:p></o:p></span></p>
<p class=""MsoNormal"" style=""text-align: justify;""><span style="""">Ze względu na brak odpowiednich danych konieczne zatem jest wyznaczenie właściwości optycznych aerozolu takich jak grubość optyczna i albedo pojedynczego rozpraszania w centrum miasta (budynek IGF PAN), w terenie podmiejskim (Świder) oraz niezurbanizowanym (Belsk). Dzięki temu unikalnemu połączeniu stacji możliwe będzie badanie przestrzennej zmienności właściwości aerozolu oraz modyfikacji właściwości aerozolu przez aglomerację miejską. Następnym celem będzie wyznaczenie wartości parametr&oacute;w aerozolu charakterystycznych dla poszczeg&oacute;lnych p&oacute;r roku i typu masy powietrza. Utworzona w ten spos&oacute;b baza danych pozwoli na ocenienie wpływu aglomeracji na właściwości optyczne aerozolu. Uzyskane wyniki pozwolą na stosowanie bardziej realistycznych wartości w modelowaniu dopływu promieniowania słonecznego i zmian klimatu. <o:p></o:p></span></p>",07/01/29,23,Badanie wpływu aglomeracji miejskiej na właściwości optyczne aerozolu.,"aerozol, właściwości optyczne, promieniowanie słoneczne",173
4,4371,opisProjektuZnaczenieProjektu,"<p style=""text-align: justify; text-indent: 27pt;"" class=""MsoNormal""><font size=""3""><span style=""font-family: Arial;"">W Polsce i innych krajach chlorowanie i ozonowanie są podstawowymi metodami dezynfekcji wody. Niestety, żaden z obecnie stosowanych środków dezynfekcyjnych nie spełnia większości kryteriów idealnego dezynfektanta, dlatego też ciągle prowadzone są badania nad nowymi środkami dezynfekcyjnymi. Ponadto, stosowanie powyższych metod chemicznych jest uzasadnione ekonomicznie tylko przy zasilaniu w wodę dużych, miejskich sieci wodociągowych. W przypadku budowy małych osiedli w obszarach pozamiejskich oraz gospodarstw wiejskich problemem jest możliwość uzdatniania i wykorzystania do spożycia wód powierzchniowych, które na ogół nie spełniają podstawowych kryteriów mikrobiologicznych.<o:p></o:p></span></font></p>
<p style=""text-align: justify; text-indent: 27pt;"" class=""MsoNormal""><span style=""font-family: Arial;""><font size=""3"">Proponowana w niniejszym projekcie metoda wykorzystująca wyładowania elektrohydrauliczne do dezynfekcji wody może okazać się rozwiązaniem tam, gdzie występują ujęcia wody, które nie mogą być wykorzystywane ze względów sanitarnych. W przypadku pozytywnych wyników projektu będą one mogły znaleźć praktyczne zastosowanie do budowy małych urządzeń do uzdatniania wody w warunkach domowych lub innych o podobnej skali.</font><o:p></o:p></span></p>",07/01/29,23,Oczyszczanie wody z mikroorganizmów za pomocą wyładowań elektrohydraulicznych,"ochrona środowiska, oczyszczanie wody, wyładowania elektryczne, plazma",173
5,4449,opisProjektuZnaczenieProjektu,"Polska poprzez ratyfikację w 2002 roku protokołu z Kioto zobowiązała się&nbsp;do kontroli emisji gazow cieplaraniaych do atmsofery.&nbsp;Stosowane metody oceny emisji tych gaz&oacute;w przez przemysł opierają się na danych statystycznych. Niestety r&oacute;żne źr&oacute;dła tych danych dają często bardzo rozbieżne wyniki. Dlatego ważne jest aby dysponować alternatywną metodą oceny wielkości emisji uwzgledniajacą nie tylko emisje przemysłową, ale także tzw. niską emisję, oraz komunikację samochodową.&nbsp;Zaproponowana w projekcie metoda może być stosowana jako alternatywa dla metod statystycznych. Jak dotąd w literaturze światowej ukazało się zaledwie kilka artykuł&oacute;w prezentujących zastosowanie metody kowariancji wir&oacute;w do oceny strumieni na terenach zurbanizowanych,&nbsp;zwracając uwagę na&nbsp;trudności w zastosowaniu tej metody&nbsp;ze wzgledu na duże zr&oacute;żnicowanie terenu (Grimmond i in. 2002, Velasco i in. 2005, Vogt i in. 2006). Brak jest natomiast publikacji prezentujących podejście do pomiaru strumieni gaz&oacute;w antropogenicznych&nbsp;zaproponowane w projekcie. W związku z tym&nbsp;rozw&oacute;j proponowanej&nbsp;metodyki pomiarowej stanowić będzie unikatowy wkład do rozwoju&nbsp;badań klimatu. Tematyka podjęta w projekcie jest zwiazana z jednym z priorytetowych kierunk&oacute;w badawczych dla Polski sformuowanych w dokumencie &quot;Proponowane kierunki rozwoju nauki i technologii w Polsce do 2020 roku&quot; opublikowanym przez Departament Strategii i Rozwoju Ministerstwa Nauki i Informatyzacji w listopadzie 2004r.&nbsp; (punkt &nbsp;4.2, Postep biologiczny w rolnictwie i ochronie środowiska, prognozowanie zmian klimatycznych i przeciwdziałanie ich skutkom, szczeg&oacute;lnie przeciwdziałanie efektowi cieplarnianemu).&nbsp;",07/01/29,23,Ocena wielkości strumieni gazów śladowych na terenie Krakowa z wykorzystaniem pomiarów chromatograficznych oraz sodarowych,"emisje antropogeniczne, gazy śladowe, efekt cieplarniany, zmiany klimatu, miejska warstwa graniczna, ",183
6,4461,opisProjektuZnaczenieProjektu,"<p align=""left""><font size=""3"">Ch&oacute;w i hodowla indyk&oacute;w odgrywa ważną rolę w produkcji mięsa drobiowego w kraju. W rozrodzie średnich i ciężkich rod&oacute;w indyk&oacute;w, ze względu na duże r&oacute;żnice w masie ciała samc&oacute;w i samic konieczne jest stosowanie sztucznej inseminacji. Krycie naturalne jest utrudnione i nie zapewnia skutecznego zapłodnienia jaj. Podczas przechowywania nasienia in vitro obniża się zdolność zapładniająca plemnik&oacute;w, co zmniejsza skuteczność inseminacji. Nasze wyniki wskazują, że szybki spadek zdolności zapładniającej może być skutkiem zaburzeń proces&oacute;w proteolitycznych nasienia indora (Kotłowska i wsp., 2007). </font><font size=""3""><u>Charakterystyka proteinaz plemnik&oacute;w pogłębi naszą wiedzę na temat przebiegu proces&oacute;w proteolitycznych nasienia indora. Wiedza ta może mieć duże znaczenie dla poprawy rozrodczości tego gatunku ptak&oacute;w w zakresie doskonalenia metod przechowywania nasienia. <br /></u>Wiedza na temat systemu proteolitycznego plemnik&oacute;w ptak&oacute;w jest niepełna. Aktywność proteolityczną plemnik&oacute;w ptak&oacute;w wiąże się gł&oacute;wnie z trypsyno &ndash; podobnym enzymem - akrosyną (EC 3.4.21.10). Akrosynie przypisuje się udział w reakcji akrosomowej, kontakcie plemnika z otoczkami oocytu oraz penetracji oocytu. Do tej pory nie poznano sekwencji proakrosyny u żadnego gatunku ptak&oacute;w. Brak jest także informacji na temat innych niż akrosyna proteinaz serynowych plemnik&oacute;w ptak&oacute;w. <br />Badania przedstawione w projekcie zmierzać będą do <u>poznania systemu proteolitycznego plemnik&oacute;w oraz jego kontroli w nasieniu indora.</u> Opr&oacute;cz wspomnianej komponenty poznawczej, proponowany projekt badawczy zawiera także <u>badania aplikacyjne</u>. Badania aplikacyjne ukierunkowane będą na opisanie zmian zachodzących w systemie proteolitycznym akrosomu plemnik&oacute;w oraz analizy ruchliwości plemnik&oacute;w w zakresie szybkości i trajektorii ruchu nasienia przechowywanego i poddanego dializie. <br /></font></p>",07/01/31,23,Izolacja i charakterystyka proteinaz serynowych plemników indora (Meleagris gallopavo),"proteinazy serynowe, plemniki, indor.",183
7,4501,opisProjektuZnaczenieProjektu,"&nbsp;
<div>Planowane badania mogą dostarczyć nowych danych doświadczalnych dotyczących elektronowych stan&oacute;w wzbudzonych zasad azotowych w polinukleotydach, nieosiągalnych tradycyjnymi metodami spektroskopii i stanowiących bezpośrednią oraz powiązaną z teorią charakterystykę tych stan&oacute;w elektronowych. </div>
<div>Otrzymane w planowanych badaniach wyniki doświadczalne będą stanowić podstawowy test dla używanego obecnie ekscytonowego modelu elektronowych stan&oacute;w wzbudzonych w polinukleotydach oraz punkt wyjścia do stworzenia pełniejszego niż obecny obrazu energii, intensywności i natury wzbudzonych stan&oacute;w elektronowych zasad azotowych w polinukleotydach. Poznanie natury i właściwości stan&oacute;w wzbudzonych przyczyni się do wyjaśnienia mechanizm&oacute;w ich dezaktywacji bezpromienistej, istotnej dla trwałości DNA. </div>",07/01/29,23,Elektronowe stany wzbudzone polinukleotydów - badania metodą spektroskopii efektu Starka,"DNA, polinukleotydy, stany elektronowe, spektroskopia, efekt Starka",173
8,4509,opisProjektuZnaczenieProjektu,"<p style=""text-align: justify;"" class=""MsoNormal""><font size=""3""><span style=""font-family: Times New Roman;"">Przedłożona tematyka i zakres badań zawarta w projekcie należy ściśle do priorytetowych kierunków badań określonych w Krajowym Programie Ramowym [1,2], a więc proponowanych przez Ministerstwo Nauki i Szkolnictwa Wyższego jako najwazniejsze kierunki rozwoju nauki i technologii w Polsce do roku 2020 [3]. Tematyka ta zawiera się w zakresie prac dwóch Strategicznych Obszarów Badawczych; obszaru I Zdrowie (kierunek badań: Leki innowacyjne i generyczne, materiały oraz aparatura wspomagająca diagnostykę i terapię medyczną) oraz obszaru VI Nowe materiały i technologie (kierunek badań: Nanomateriały i nanoukłady wielofunkcyjne). Przedstawiony projekt, naszym zdaniem, ma duże znaczenie poznawcze, a jednocześnie otrzymane rezultaty stosunkowo szybko mogą być wykorzystane w praktyce. W wypadku pomyślnego zakończenia badań, otrzymane wyniki mogą stać się bazą prac badawczo-wdrożeniowych, z udziałem niewielkich, specjalistycznych firm zainteresowanych wprowadzeniem nowego typu mikro-narzędzi medycznych bazujących na “inteligentnych biomateriałach” (samozaciskające się po wprowadzeniu do organizmu; klamerki, stenty, nici i pętelki chirurgiczne itp.) do zastosowania w chirurgii małoinwazyjnej, pomocne w róznego rodzaju technikach laperoskopowych. Tego typu wyroby, mogą być w przyszłości produkowane przez polskie małe i średnie firmy działające na europejskim rynku materiałów biomedycznych. Rozwój badań nad poszukiwaniem tego typu “inteligentnych” w pełni bioresorbowalnych i biokompatybilnych materiałów datuje się od niedawna, co siłą rzeczy związane jest z relatywnie małymi ograniczeniami patentowymi, jak i stosunkowo małą ilością publikacji w tej dziedzinie. Badania te powinny więc zaoowocować sukcesem zarówno na polu naukowym jak i praktycznym łącznie z wprowadzeniem światowych zastrzeżeń patentowych. Prace prowadzone w ramach przedłożonego projeku, jeśli chodzi o aspekt naukowy, powinny przybliżyć wyjaśnienie roli struktury łańcucha alifatycznych kopoliestrów w mechaniźmie oddziaływań międzycząsteczkowych, ich wpływ na własności mechaniczne i termiczne, jak i wyjaśnić sam mechanizm zapamiętania kształtu w tego typu materiałach nie zawierających kowalencyjnych wiązań sieciujących. Badania, których zadaniem jest powiązanie własności polimerów z ich budową molekularną, są badaniami o podstawowym znaczeniu w chemii polimerów, czy w inżynierii materiałowej tworzyw sztucznych Otrzymywane wnioski pozwalają na syntezę materiałów polimerowych o wcześniej założonych, oczekiwanych własnościach. Badania takie są częścią szeroko rozwijanych na świecie badań nad nanotechnologią, prowadzących do odkrywania nowej generacji materiałów o udoskonalonych własnościach i nowych zastosowaniach.           </span></font><br /> <span style="""">     </span></p>
<p style=""text-align: justify;"" class=""MsoNormal""><span style=""font-size: 9pt; font-family: Arial;"">[1] – Komunikat Ministra Nauki i Informatyki z dnia 21 września 2005, Dz.U M.Nauki i Informatyki nr 10, <span style="""">                </span>22.09.2005r<o:p></o:p></span></p>
<p class=""MsoNormal""><span style=""font-size: 9pt; font-family: Arial;"">[2] – Folder Krajowy Program Ramowy opublikowany przez MEiN, 2006<o:p></o:p></span></p>
<p style=""margin-left: 18pt; text-indent: -18pt;"" class=""MsoNormal""><span style=""font-size: 9pt; font-family: Arial;"">[3] – Proponowane Kierunki Rozwoju Nauki i Technologii w Polsce<span style="""">  </span>do Roku 2020, Ministerstwo Nauki i Informatyzacji, Warszawa, listopad 2004. <o:p></o:p></span></p>",06/12/07,23,Synteza biodegradowalnych i biokompatybilnych kopolimerów z pamięcią kształtu do zastosowań biomedycznych,"biodegradowalność, biokompatybilność,pamięć kształtu, poliester, laktyd. glikolid",173
9,4539,opisProjektuZnaczenieProjektu,"<p>Transplantacja serca (OHT - orthotopic heart transplantation) jest&nbsp;powszechnie stosowaną techniką chirurgicznego leczenia zaawansowanej przewlekłej niewydolności serca.&nbsp;Do gł&oacute;wnych przyczyn niewydolności serca prowadzących do transplantacji zalicza się kardiomiopatie, w tym pozapalne (46%), przewlekłą ciężką chorobę niedokrwienną serca (42%), wady zastawkowe, wrodzone oraz retransplantacje. Na podstawie danych Międzynarodowego Stowarzyszenia Transplantacji Serca i Płuc (ISHLT) liczba transplantacji serca na świecie od lat utrzymuje się na poziomie 3000 operacji rocznie. W Polsce, wg. danych Poltransplantu, wykonywanych jest około 100 operacji tego typu rocznie. Obie organizacje notują stale rosnący wiek dawc&oacute;w serca, co zwiększa ryzyko niepowodzenia operacji z uwagi na potencjalny rozw&oacute;j choroby wieńcowej lub kardiomiopatii u dawcy narządu.</p>
<p>Do wczesnych czynnik&oacute;w ryzyka niepowodzenia transplantacji serca zalicza się przede wszystkim niewydolność przeszczepionego serca najczęściej wywołaną nadciśnieniem płucnym u biorcy serca. Prawa komora dawcy serca&nbsp;nie jest zaadoptowana do pracy w warunkach stale podwyższonego ciśnienia i oporu w krążeniu płucnym. W efekcie następuje jej niewydolność, rozstrzeń, a wt&oacute;rnie niewydolność lewej komory serca.</p>
<p>Nadciśnienie płucne,&nbsp;ocena jego stopnia i odwracalności stanowi zatem istotne kryterium przedoperacyjnej kwalifikacji do transplantacji serca, jak i czynnik prognostyczny powodzenia wczesnego (do roku po operacji). Przyjęcie standardu oceny i postępowania z potencjalnym biorcą serca w zakresie nadciśnienia płucnego pozwoli na zwiększenie szans powodzenia terapii.</p>
<p>Nie istnieje jak dotąd protok&oacute;ł postępowania z biorcami serca z nadciśnieniem płucnym. Poszczeg&oacute;lne ośrodki wypracowały własne; niekt&oacute;re z nich dyskwalifikują takich pacjent&oacute;w, inne podejmują się pr&oacute;b odwracalności i leczenia, dalsze zaś stosują mechaniczne wspomaganie krążenia jako metodę &quot;mobilizacji łożyska płucnego&quot;. </p>
<p>Podsumowując, wymierną korzyścią wynikającą z wprowadzenia tego projektu badawczego będzie zaproponowanie alternatywnej metody leczenia tej grupie pacjent&oacute;w, dla kt&oacute;rej pozostałe stosowane metody okazały się nieefektywne.</p>",07/01/31,23,Zastosowanie doustnej postaci selektywnego inhibitora fosfodiestrazy typu 5 (sildenafilu) do obniżenia nadciśnienia płucnego u chorych z niewydolnością serca oczekujących na zabieg ortotopowego przeszczepienia serca,"naczyniowy opór płucny, nadciśnienie płucne, niewydolność serca, ortotopowe przeszczepienie serca, inhibitory fosfodiesterazy, sildenafil",173
